index,Hip,ra_hours,dec_degrees,flamsteed,bayer,const,name,magnitude,epoch_year
791,26412,5.6212481,-27.87119898,,ν¹,Col,,6.15,2000.25
792,26451,5.62741229,21.14259299,123,ζ,Tau,,2.97,2000.25
793,26460,5.62906752,-28.68979391,,ν²,Col,,5.28,2000.25
794,26536,5.64391654,30.49244147,26,,Aur,,5.4,2000.25
795,26549,5.64576814,-2.60006791,48,σ,Ori,,3.77,2000.25
796,26563,5.64808105,-7.21270844,49,,Ori,,4.77,2000.25
797,26594,5.65309608,4.12146667,47,ω,Ori,,4.5,2000.25
798,26634,5.66081665,-34.07404941,,α,Col,,2.65,2000.25
799,26640,5.66227573,25.89714891,125,,Tau,,5.18,2000.25
800,26727,5.67931244,-1.94257841,50,ζ,Ori,Alnitak,1.74,2000.25
801,26777,5.68825428,16.53418318,126,,Tau,,4.84,2000.25
802,26865,5.70387732,-22.37373687,12,,Lep,,5.88,2000.25
803,26885,5.70796232,1.47466498,51,,Ori,,4.9,2000.25
804,26942,5.71712708,56.58145257,24,,Cam,,6.05,2000.25
805,27046,5.73568342,61.47653312,23,,Cam,,6.17,2000.25
806,27072,5.74110416,-22.44748663,13,γ,Lep,,3.59,2000.25
807,27100,5.74622751,-65.7355408,,δ,Dor,,4.34,2000.25
808,27196,5.76501355,49.82628283,27,ο,Aur,,5.46,2000.25
809,27204,5.76663692,-32.30637997,,μ,Col,,5.18,2000.25
810,27249,5.77510262,56.11571824,26,,Cam,,5.93,2000.25
811,27265,5.77930373,15.82250445,129,,Tau,,6.0,2000.25
812,27288,5.78259715,-14.82194717,14,ζ,Lep,,3.55,2000.25
813,27316,5.78698598,14.48842452,131,,Tau,,5.72,2000.25
814,27321,5.7880787,-51.06671329,,β,Pic,,3.85,2000.25
815,27338,5.79061039,17.7291527,130,,Tau,,5.47,2000.25
816,27364,5.79525134,13.89963175,133,,Tau,,5.28,2000.25
817,27366,5.79594109,-9.66960186,53,κ,Ori,Saiph,2.07,2000.25
818,27369,5.79670751,-72.70230962,,λ,Men,,6.54,2000.25
819,27386,5.8000644,6.4542102,52,,Ori,,5.26,2000.25
820,27468,5.81693318,24.56755473,132,,Tau,,4.88,2000.25
821,27483,5.81957208,39.18113322,29,τ,Aur,,4.51,2000.25
822,27511,5.82581763,12.65136584,134,,Tau,,4.89,2000.25
823,27530,5.83043799,-56.1664886,,γ,Pic,,4.5,2000.25
824,27534,5.83154263,-66.9012309,,ε,Dor,,5.1,2000.25
825,27566,5.83799981,-79.36152292,,κ,Men,,5.46,2000.25
826,27581,5.84136209,14.30569894,135,,Tau,,5.54,2000.25
827,27592,5.84274838,56.91894767,29,,Cam,,6.53,2000.25
828,27628,5.84932022,-35.76929225,,β,Col,,3.12,2000.25
829,27639,5.85066951,37.30568175,31,υ,Aur,,4.72,2000.25
830,27654,5.85532022,-20.87751376,15,δ,Lep,,3.76,2000.25
831,27658,5.85610649,-7.51800251,55,,Ori,,5.36,2000.25
832,27673,5.85816462,39.14847936,32,ν,Aur,,3.97,2000.25
833,27731,5.87145993,58.96413909,30,,Cam,,6.14,2000.25
834,27743,5.87286171,14.17179382,137,,Tau,,5.6,2000.25
835,27750,5.87401187,1.8551579,56,,Ori,,4.76,2000.25
836,27810,5.88524565,-33.8014395,,λ,Col,,4.88,2000.25
837,27830,5.88878987,27.61228536,136,,Tau,,4.56,2000.25
838,27913,5.9064122,20.27641498,54,χ¹,Ori,,4.39,2000.25
839,27949,5.91410718,55.7069049,30,ξ,Aur,,4.96,2000.25
840,27965,5.91574626,19.74962409,57,,Ori,,5.92,2000.25
841,27971,5.91606253,59.88841219,31,,Cam,,5.2,2000.25
842,27989,5.91952477,7.40703634,58,α,Ori,Betelgeuse,0.45,2000.25
843,28010,5.92496954,-37.12060931,,ξ,Col,,4.97,2000.25
844,28098,5.93915078,-31.38245487,,σ,Col,,5.52,2000.25
845,28103,5.94008841,-14.16803805,16,ς,Lep,,3.71,2000.25
846,28199,5.95894774,-35.28330688,,γ,Col,,4.36,2000.25
847,28237,5.96657158,25.95391597,139,,Tau,,4.81,2000.25
848,28271,5.97345532,1.83712742,59,,Ori,,5.89,2000.25
849,28296,5.98043916,0.55297359,60,,Ori,,5.21,2000.25
850,28321,5.98363018,-9.38225809,1,,Mon,,6.15,2000.25
851,28325,5.9845299,-9.55813955,2,,Mon,,5.04,2000.25
852,28328,5.98577514,-42.81510761,,ς,Col,,3.96,2000.25
853,28358,5.99209731,54.28498197,33,δ,Aur,,3.72,2000.25
854,28360,5.99215817,44.94743492,34,β,Aur,,1.9,2000.25
855,28380,5.99534393,37.21276409,37,θ,Aur,,2.65,2000.25
856,28404,5.99891705,45.93675346,35,π,Aur,,4.3,2000.25
857,28499,6.01626631,47.90197432,36,,Aur,,5.71,2000.25
858,28574,6.03067383,-10.59793918,3,,Mon,,4.92,2000.25
859,28614,6.03971954,9.64736756,61,μ,Ori,,4.12,2000.25
860,28677,6.05496478,42.91188721,38,,Aur,,6.08,2000.25
861,28691,6.05760007,19.69061033,64,,Ori,,5.14,2000.25
862,28716,6.06532876,20.13845865,62,χ²,Ori,,4.64,2000.25
863,28734,6.06867126,23.26363207,1,,Gem,,4.16,2000.25
864,28812,6.08282986,5.41997005,63,,Ori,,5.67,2000.25
865,28814,6.08287775,4.15867686,66,,Ori,,5.63,2000.25
866,28816,6.08309238,-16.48442713,17,,Lep,,4.92,2000.25
867,28823,6.08428337,42.9819855,39,,Aur,,5.9,2000.25
868,28910,6.10259278,-14.93528629,18,θ,Lep,,4.67,2000.25
869,28909,6.10260062,-66.03968885,,ς¹,Dor,,5.72,2000.25
870,28946,6.10974713,38.48277233,40,,Aur,,5.35,2000.25
871,28957,6.11140775,-42.29879701,,π¹,Col,,6.15,2000.25
872,29034,6.12545336,-37.25292114,,θ,Col,,5.0,2000.25
873,29038,6.12620051,14.76852318,67,ν,Ori,,4.42,2000.25
874,29048,6.1282306,-19.16600403,19,,Lep,,5.28,2000.25
875,29064,6.13135211,-42.1540013,,π²,Col,,5.5,2000.25
876,29134,6.14565114,-68.84345717,,ν,Dor,,5.06,2000.25
877,29225,6.16221816,23.11346966,3,,Gem,,5.75,2000.25
878,29246,6.1663874,58.93564864,37,,Cam,,5.35,2000.25
879,29271,6.17061203,-74.7525279,,α,Men,,5.08,2000.25
880,29276,6.17164253,-54.96866057,,δ,Pic,,4.72,2000.25
881,29353,6.18750418,-65.58970507,,ς²,Dor,,5.01,2000.25
882,29379,6.192307,24.42037914,5,,Gem,,5.83,2000.25
883,29388,6.19349404,48.71112468,41,,Aur,,5.78,2000.25
884,29426,6.1989991,14.20881425,70,ξ,Ori,,4.45,2000.25
885,29433,6.20037193,19.79057155,68,,Ori,,5.76,2000.25
886,29434,6.20091003,16.13044684,69,,Ori,,4.95,2000.25
887,29450,6.20530526,22.90851943,6,,Gem,,6.51,2000.25
888,29490,6.21418132,65.71849922,36,,Cam,,5.36,2000.25
889,29650,6.24748218,19.15688949,71,,Ori,,5.2,2000.25
890,29651,6.24759346,-6.27472737,5,γ,Mon,,3.99,2000.25
891,29655,6.2479713,22.50682376,7,ς,Gem,,3.31,2000.25
892,29696,6.25631571,29.49871224,44,κ,Aur,,4.32,2000.25
893,29704,6.25697971,16.14320591,72,,Ori,,5.34,2000.25
894,29730,6.26125215,59.99903422,40,,Cam,,5.37,2000.25
895,29736,6.26249062,12.55107067,73,,Ori,,5.44,2000.25
896,29789,6.27195959,23.97004771,8,,Gem,,6.09,2000.25
897,29800,6.27404723,12.2717103,74,,Ori,,5.04,2000.25
898,29807,6.27587093,-35.14073157,,κ,Col,,4.37,2000.25
899,29840,6.28297373,23.74091563,9,,Gem,,6.24,2000.25
900,29850,6.28517131,9.94253598,75,,Ori,,5.39,2000.25
901,29884,6.2929676,46.42392575,42,,Aur,,6.53,2000.25
902,29885,6.29309135,-10.72499517,6,,Mon,,6.76,2000.25
903,29919,6.29856443,61.51529221,1,,Lyn,,5.01,2000.25
904,29949,6.30468196,46.36076039,43,,Aur,,6.33,2000.25
905,30060,6.32705299,59.01090518,2,,Lyn,,4.44,2000.25
906,30073,6.32855581,-7.82291023,7,,Mon,,5.27,2000.25
907,30122,6.33855198,-30.06337656,1,ζ,CMa,,3.02,2000.25
908,30247,6.3628078,53.45239515,45,,Aur,,5.34,2000.25
909,30272,6.36765505,59.37209783,4,,Lyn,,6.05,2000.25
910,30277,6.36856809,-33.43627251,,δ,Col,,3.85,2000.25
911,30321,6.37728616,-69.98412773,,π¹,Dor,,5.56,2000.25
912,30324,6.37832983,-17.95591658,2,β,CMa,,1.98,2000.25
913,30342,6.38218574,-56.3699207,,ν,Pic,,5.6,2000.25
914,30343,6.3826642,22.51385027,13,μ,Gem,,2.87,2000.25
915,30419,6.39613824,4.59283881,8,ε,Mon,,4.39,2000.25
916,30438,6.39919184,-52.69571799,,α,Car,Canopus,-0.62,2000.25
917,30520,6.41497277,49.28789903,46,ψ¹,Aur,,4.92,2000.25
918,30565,6.42462528,-69.69078672,,π²,Dor,,5.37,2000.25
919,30679,6.44691089,58.41741346,5,,Lyn,,5.21,2000.25
920,30769,6.46574713,20.49628855,16,,Gem,,6.22,2000.25
921,30772,6.46599222,-4.76214677,10,,Mon,,5.06,2000.25
922,30788,6.46950484,-32.58012947,,λ,CMa,,4.47,2000.25
923,30827,6.47613575,30.49306993,48,,Aur,,5.75,2000.25
924,30867,6.48029836,-7.03305042,11,β,Mon,,3.76,2000.25
925,30883,6.48271957,20.2121672,18,ν,Gem,,4.13,2000.25
926,30972,6.5008278,46.68553561,47,,Aur,,5.88,2000.25
927,31039,6.51309481,58.16345682,6,,Lyn,,5.86,2000.25
928,31105,6.52706623,15.90353353,19,,Gem,,6.38,2000.25
929,31125,6.53093562,-23.41843727,4,ξ¹,CMa,,4.34,2000.25
930,31137,6.53286434,-58.75384073,,μ,Pic,,5.69,2000.25
931,31159,6.53867391,4.85599529,12,,Mon,,5.88,2000.25
932,31216,6.5483971,7.33297921,13,,Mon,,4.47,2000.25
933,31359,6.57577676,55.35302921,7,,Lyn,,6.45,2000.25
934,31385,6.57953555,7.57249971,14,,Mon,,6.44,2000.25
935,31416,6.5842722,-22.96483318,5,ξ²,CMa,,4.54,2000.25
936,31434,6.58668383,28.02234399,49,,Aur,,5.26,2000.25
937,31564,6.60634935,-18.65994454,6,ν¹,CMa,,5.71,2000.25
938,31592,6.61138858,-19.25570928,7,ν²,CMa,,3.95,2000.25
939,31665,6.62733303,56.85750718,11,,Lyn,,5.87,2000.25
940,31676,6.62823339,61.48190031,8,,Lyn,,5.94,2000.25
941,31681,6.62852842,16.39941482,24,γ,Gem,Alhena,1.93,2000.25
942,31685,6.62935324,-43.19592394,,ν,Pup,,3.17,2000.25
943,31700,6.6315072,-18.23745713,8,ν³,CMa,,4.42,2000.25
944,31737,6.63972756,28.98439129,53,,Aur,,5.76,2000.25
945,31771,6.64432061,39.3911153,51,,Aur,,5.7,2000.25
946,31789,6.64699627,39.90258791,52,ψ³,Aur,,5.34,2000.25
947,31832,6.6555075,42.48901214,50,ψ²,Aur,,4.8,2000.25
948,31852,6.65920104,28.26315774,54,,Aur,,6.02,2000.25
949,31897,6.66747463,-80.81372235,,ζ,Men,,5.61,2000.25
950,31978,6.6829614,9.89576021,15,,Mon,,4.66,2000.25
951,32019,6.68913819,28.19664431,25,,Gem,,6.45,2000.25
952,32104,6.70675626,17.64551421,26,,Gem,,5.2,2000.25
953,32173,6.71805786,44.52452351,55,ψ⁴,Aur,,5.04,2000.25
954,32246,6.73220272,25.13115531,27,ε,Gem,,3.06,2000.25
955,32249,6.73313723,13.22814319,30,,Gem,,4.49,2000.25
956,32292,6.74124138,-31.07053787,10,,CMa,,5.23,2000.25
957,32311,6.74596242,28.97098912,28,,Gem,,5.42,2000.25
958,32349,6.7525694,-16.71314306,9,α,CMa,Sirius,-1.44,2000.25
959,32362,6.75484265,12.89605513,31,ξ,Gem,,3.35,2000.25
960,32404,6.76505546,12.69356775,32,,Gem,,6.47,2000.25
961,32438,6.77059796,59.44169108,12,,Lyn,,4.86,2000.25
962,32463,6.77567188,8.5871691,16,,Mon,,5.92,2000.25
963,32480,6.77898306,43.57702483,56,ψ⁵,Aur,,5.24,2000.25
964,32489,6.78041513,57.1692705,13,,Lyn,,5.34,2000.25
965,32492,6.78085938,-14.42599569,11,,CMa,,5.28,2000.25
966,32504,6.78374794,-21.01541689,12,,CMa,,6.07,2000.25
967,32533,6.78884564,8.03728277,17,,Mon,,4.77,2000.25
968,32562,6.79432798,48.78946087,57,ψ⁶,Aur,,5.22,2000.25
969,32578,6.79768245,2.41218914,18,,Mon,,4.48,2000.25
970,32607,6.80320475,-61.94197988,,α,Pic,,3.24,2000.25
971,32753,6.8305126,16.20291318,33,,Gem,,5.87,2000.25
972,32759,6.83068485,-32.50848752,13,κ,CMa,,3.5,2000.25
973,32768,6.83226023,-50.61439973,,τ,Pup,,2.94,2000.25
974,32814,6.84041661,13.41319516,35,,Gem,,5.68,2000.25
975,32844,6.84610087,41.78156548,58,ψ⁷,Aur,,4.99,2000.25
976,32864,6.84919114,67.57192306,42,,Cam,,5.14,2000.25
977,32912,6.85749419,-70.96347336,,ι,Vol,,5.41,2000.25
978,32921,6.85918048,21.76123162,36,,Gem,,5.28,2000.25
979,33018,6.87981668,33.96136985,34,θ,Gem,,3.6,2000.25
980,33041,6.88372574,38.86913968,59,,Aur,,6.1,2000.25
981,33048,6.88473935,59.44865494,14,,Lyn,,5.34,2000.25
982,33064,6.88704697,38.43844844,60,,Aur,,6.32,2000.25
983,33092,6.89247515,-20.22426366,15,,CMa,,4.82,2000.25
984,33104,6.89506697,68.88829173,43,,Cam,,5.11,2000.25
985,33133,6.89918723,38.50508594,61,ψ⁸,Aur,,6.46,2000.25
986,33152,6.90220967,-24.18422296,16,ο¹,CMa,,3.89,2000.25
987,33160,6.90318908,-12.03859273,14,θ,CMa,,4.08,2000.25
988,33202,6.91072051,13.17801628,38,,Gem,,4.73,2000.25
989,33248,6.91742728,-20.40485094,17,,CMa,,5.8,2000.25
990,33277,6.92185853,25.37563643,37,,Gem,,5.74,2000.25
991,33302,6.92705526,-20.13659348,19,π,CMa,,4.66,2000.25
992,33345,6.93517966,-14.04344644,18,μ,CMa,,5.0,2000.25
993,33347,6.93561842,-17.05424675,20,ι,CMa,,4.36,2000.25
994,33377,6.94223899,46.27398621,,ψ⁹,Aur,,5.85,2000.25
995,33384,6.9429112,-79.42018913,,θ,Men,,5.45,2000.25
996,33449,6.9546107,58.42305973,15,,Lyn,,4.35,2000.25
997,33485,6.96031249,45.09410202,16,,Lyn,,4.9,2000.25
998,33579,6.9770963,-28.97208931,21,ε,CMa,Adhara,1.5,2000.25
999,33595,6.97986546,26.08085056,39,,Gem,,6.2,2000.25
1000,33614,6.98413279,38.05261545,62,,Aur,,6.02,2000.25
1001,33650,6.99109306,25.91418673,40,,Gem,,6.4,2000.25
1002,33715,7.00439567,16.07900547,41,,Gem,,5.73,2000.25
1003,33856,7.02865325,-27.93484165,22,σ,CMa,,3.49,2000.25
1004,33927,7.04021795,24.21544652,42,ω,Gem,,5.2,2000.25
1005,33971,7.04854986,-4.23923814,19,,Mon,,4.99,2000.25
1006,33977,7.05040932,-23.83330131,24,ο²,CMa,,3.02,2000.25
1007,34045,7.06263699,-15.63325876,23,γ,CMa,,4.11,2000.25
1008,34088,7.06848205,20.57029939,43,ζ,Gem,,4.01,2000.25
1009,34182,7.0884362,22.63748109,44,,Gem,,6.0,2000.25
1010,34440,7.13945621,15.93092642,45,,Gem,,5.47,2000.25
1011,34444,7.13985723,-26.39320776,25,δ,CMa,,1.83,2000.25
1012,34473,7.14509485,-70.49734046,,γ¹,Vol,,5.68,2000.25
1013,34481,7.14578458,-70.49919435,,γ²,Vol,,3.78,2000.25
1014,34622,7.17046719,-4.23763568,20,,Mon,,4.91,2000.25
1015,34693,7.18566433,30.24528065,46,τ,Gem,,4.41,2000.25
1016,34722,7.18974445,26.85666896,47,,Gem,,5.75,2000.25
1017,34724,7.18989767,-0.30190562,21,,Mon,,5.44,2000.25
1018,34752,7.19424789,39.32054373,63,,Aur,,4.91,2000.25
1019,34769,7.19773899,-0.49278056,22,δ,Mon,,4.15,2000.25
1020,34798,7.20339396,-25.94260947,26,,CMa,,5.91,2000.25
1021,34819,7.20732997,24.12870291,48,,Gem,,5.85,2000.25
1022,34909,7.22285194,16.15906775,51,,Gem,,5.07,2000.25
1023,34981,7.23756011,-26.35251617,27,,CMa,,4.42,2000.25
1024,35025,7.24498461,24.88520186,52,,Gem,,5.84,2000.25
1025,35037,7.24685045,-26.77268601,28,ω,CMa,,4.01,2000.25
1026,35080,7.25539225,-0.16129299,24,,Mon,,6.42,2000.25
1027,35146,7.26528329,59.63809569,18,,Lyn,,5.2,2000.25
1028,35152,7.26588205,27.89742666,53,,Gem,,5.75,2000.25
1029,35228,7.28050856,-67.95717248,,δ,Vol,,3.97,2000.25
1030,35264,7.28571226,-37.09748689,,π,Pup,,2.71,2000.25
1031,35341,7.30061804,40.88336298,64,,Aur,,5.87,2000.25
1032,35350,7.30155744,16.54047526,54,λ,Gem,,3.58,2000.25
1033,35412,7.31121689,-24.55870761,29,,CMa,,4.88,2000.25
1034,35415,7.31180218,-24.95438447,30,τ,CMa,,4.37,2000.25
1035,35550,7.33538592,21.98233941,55,δ,Gem,,3.5,2000.25
1036,35699,7.36580538,20.44371648,56,,Gem,,5.09,2000.25
1037,35710,7.36741345,36.76063782,65,,Aur,,5.12,2000.25
1038,35735,7.37144068,59.90195861,47,,Cam,,6.36,2000.25
1039,35783,7.38079246,55.28439308,19,,Lyn,,6.86,2000.25
1040,35785,7.38112846,55.28146955,19,,Lyn,,5.8,2000.25
1041,35842,7.39115377,22.94543651,58,,Gem,,6.17,2000.25
1042,35846,7.39126503,25.05060041,57,,Gem,,5.04,2000.25
1043,35904,7.40158473,-29.30311979,31,ς,CMa,,2.45,2000.25
1044,35907,7.402353,40.67244066,66,,Aur,,5.23,2000.25
1045,35941,7.40929001,27.63781901,59,,Gem,,5.77,2000.25
1046,35987,7.41616364,11.66955984,1,,CMi,,5.37,2000.25
1047,36039,7.42727457,-79.09420265,,ε,Men,,5.54,2000.25
1048,36041,7.42747186,9.27611835,2,ε,CMi,,4.99,2000.25
1049,36046,7.42879891,27.79828561,60,ι,Gem,,3.78,2000.25
1050,36145,7.44523915,49.21164489,21,,Lyn,,4.61,2000.25
1051,36156,7.44898028,20.25758199,61,,Gem,,5.94,2000.25
1052,36188,7.45252008,8.28940893,3,β,CMi,,2.89,2000.25
1053,36238,7.46233179,21.44554856,63,,Gem,,5.2,2000.25
1054,36265,7.46724352,6.94207694,5,ς,CMi,,5.22,2000.25
1055,36284,7.46939707,8.92550376,4,γ,CMi,,4.33,2000.25
1056,36366,7.48516936,31.78407932,62,ρ,Gem,,4.16,2000.25
1057,36377,7.48718842,-43.30189129,,σ,Pup,,3.25,2000.25
1058,36393,7.48901759,28.1184038,64,,Gem,,5.07,2000.25
1059,36425,7.49660613,12.00661101,6,,CMi,,4.55,2000.25
1060,36429,7.49688365,27.91619925,65,,Gem,,5.01,2000.25
1061,36439,7.49884905,49.67266207,22,,Lyn,,5.35,2000.25
1062,36641,7.53498615,1.91448227,7,δ¹,CMi,,5.24,2000.25
1063,36723,7.5532431,3.29027472,8,δ²,CMi,,5.59,2000.25
1064,36760,7.5601386,15.82669239,68,,Gem,,5.27,2000.25
1065,36812,7.57108168,3.37173632,9,δ³,CMi,,5.83,2000.25
1066,36850,7.57666793,31.88863645,66,α,Gem,Castor,1.58,2000.25
1067,36962,7.59871452,26.89600343,69,υ,Gem,,4.06,2000.25
1068,37088,7.62131404,-4.1110225,25,,Mon,,5.14,2000.25
1069,37204,7.64245443,35.04848403,70,,Gem,,5.58,2000.25
1070,37265,7.65276566,34.58463287,71,ο,Gem,,4.89,2000.25
1071,37279,7.65514946,5.22750767,10,α,CMi,Procyon,0.4,2000.25
1072,37300,7.65794198,17.67451551,74,,Gem,,5.04,2000.25
1073,37406,7.68043273,57.08287527,23,,Lyn,,6.09,2000.25
1074,37447,7.68746574,-9.55108315,26,α,Mon,,3.94,2000.25
1075,37504,7.69699889,-72.60613528,,ζ,Vol,,3.93,2000.25
1076,37609,7.7167938,58.71048707,24,,Lyn,,4.93,2000.25
1077,37629,7.72185703,28.8840717,75,σ,Gem,,4.23,2000.25
1078,37648,7.72566545,-28.41095714,1,,Pup,,4.63,2000.25
1079,37677,7.73013114,-28.9548352,3,,Pup,,3.94,2000.25
1080,37704,7.7352565,25.78421056,76,,Gem,,5.3,2000.25
1081,37740,7.74079682,24.39812929,77,κ,Gem,,3.57,2000.25
1082,37811,7.75259373,20.31604867,79,,Gem,,6.53,2000.25
1083,37826,7.75537884,28.02631031,78,β,Gem,Pollux,1.16,2000.25
1084,37842,7.75798393,-14.68611378,2,,Pup,,7.03,2000.25
1085,37843,7.75809495,-14.69048507,2,,Pup,,6.06,2000.25
1086,37891,7.76579909,-14.56382026,4,,Pup,,5.03,2000.25
1087,37908,7.76874825,18.51016877,81,,Gem,,4.89,2000.25
1088,37921,7.77117196,10.76831128,11,,CMi,,5.25,2000.25
1089,37934,7.77429489,62.83067078,49,,Cam,,6.5,2000.25
1090,37949,7.77778864,65.45563092,51,,Cam,,5.93,2000.25
1091,38016,7.79176019,33.41576665,80,π,Gem,,5.14,2000.25
1092,38048,7.79910614,-12.19289276,5,,Pup,,5.48,2000.25
1093,38070,7.80143747,-25.93718054,,ο,Pup,,4.4,2000.25
1094,38106,7.80934609,23.14098449,82,,Gem,,6.18,2000.25
1095,38170,7.82157187,-24.85978401,7,ξ,Pup,,3.34,2000.25
1096,38211,7.82810226,-17.228123,6,,Pup,,5.17,2000.25
1097,38372,7.8613569,-12.81939332,8,,Pup,,6.37,2000.25
1098,38373,7.86166577,1.76687765,13,ζ,CMi,,5.12,2000.25
1099,38382,7.86287326,-13.89719057,9,,Pup,,5.16,2000.25
1100,38427,7.87191203,-14.84617833,10,,Pup,,5.69,2000.25
1101,38538,7.89162124,26.76585858,83,φ,Gem,,4.97,2000.25
1102,38623,7.90813278,47.38597337,25,,Lyn,,6.25,2000.25
1103,38639,7.91187184,47.56459225,26,,Lyn,,5.47,2000.25
1104,38722,7.92775116,19.88406657,85,,Gem,,5.38,2000.25
1105,38827,7.94631715,-52.98240062,,χ,Car,,3.46,2000.25
1106,38835,7.94765507,-22.88014849,11,,Pup,,4.2,2000.25
1107,38848,7.94985247,15.79038246,1,,Cnc,,5.8,2000.25
1108,38962,7.9724299,2.22452544,14,,CMi,,5.3,2000.25
1109,39023,7.9849229,-23.31040264,12,,Pup,,5.09,2000.25
1110,39079,7.99560686,-3.67957835,27,,Mon,,4.93,2000.25
1111,39177,8.01314269,17.30870968,3,,Cnc,,5.6,2000.25
1112,39191,8.01551728,25.39282019,2,ω¹,Cnc,,5.87,2000.25
1113,39211,8.0203601,-1.39242418,28,,Mon,,4.69,2000.25
1114,39236,8.02507938,16.45532309,5,,Cnc,,5.99,2000.25
1115,39261,8.02847044,60.32440752,53,,Cam,,6.02,2000.25
1116,39263,8.02882585,25.08943685,4,ω²,Cnc,,6.32,2000.25
1117,39424,8.05863865,27.79441794,,χ,Gem,,4.94,2000.25
1118,39429,8.0597417,-40.00318846,,ζ,Pup,,2.21,2000.25
1119,39524,8.07817255,-19.72815612,14,,Pup,,6.12,2000.25
1120,39567,8.08458605,13.11837053,8,,Cnc,,5.14,2000.25
1121,39659,8.10511097,22.63551163,9,μ¹,Cnc,,5.96,2000.25
1122,39722,8.11943153,43.26044834,28,,Lyn,,6.35,2000.25
1123,39757,8.12575059,-24.30443677,15,ρ,Pup,,2.83,2000.25
1124,39780,8.12940034,21.58197937,10,μ²,Cnc,,5.3,2000.25
1125,39794,8.13217799,-68.61713647,,ε,Vol,,4.35,2000.25
1126,39847,8.14097319,51.50667575,27,,Lyn,,4.78,2000.25
1127,39863,8.14323824,-2.98377649,29,ζ,Mon,,4.36,2000.25
1128,39874,8.14512332,13.64094892,12,,Cnc,,6.25,2000.25
1129,39906,8.15045651,-19.24500094,16,,Pup,,4.4,2000.25
1130,39953,8.15887648,-47.33661177,,γ²,Vel,,1.75,2000.25
1131,40023,8.17422999,25.50817993,14,ψ,Cnc,,5.73,2000.25
1132,40035,8.17777126,-13.79934746,18,,Pup,,5.53,2000.25
1133,40084,8.18786703,-12.92701835,19,,Pup,,4.72,2000.25
1134,40167,8.20353023,17.64813756,16,ζ²,Cnc,,4.67,2000.25
1135,40240,8.21913181,29.6565862,15,,Cnc,,5.62,2000.25
1136,40259,8.22221528,-15.78821451,20,,Pup,,4.99,2000.25
1137,40526,8.2752634,9.18566295,17,β,Cnc,,3.53,2000.25
1138,40604,8.28976091,-16.28509282,21,,Pup,,6.32,2000.25
1139,40646,8.29733867,59.57112846,29,,Lyn,,5.63,2000.25
1140,40702,8.30868523,-76.91998251,,α,Cha,,4.05,2000.25
1141,40817,8.33027654,-71.51499632,,κ¹,Vol,,5.33,2000.25
1142,40834,8.33348864,-71.50546247,,κ²,Vol,,5.63,2000.25
1143,40843,8.33440897,27.21862138,18,χ,Cnc,,5.13,2000.25
1144,40875,8.34055477,57.74324466,30,,Lyn,,5.89,2000.25
1145,40881,8.34226369,24.02235699,19,λ,Cnc,,5.92,2000.25
1146,40888,8.34413553,-77.4845764,,θ,Cha,,4.34,2000.25
1147,41003,8.36792276,-73.40005893,,ς,Vol,,5.28,2000.25
1148,41037,8.37524019,-59.50953829,,ε,Car,,1.86,2000.25
1149,41067,8.37968626,-13.05467864,22,,Pup,,6.13,2000.25
1150,41075,8.38059169,43.18837233,31,,Lyn,,4.25,2000.25
1151,41117,8.38940876,18.33228008,20,,Cnc,,5.94,2000.25
1152,41163,8.39866905,10.63211638,21,,Cnc,,6.11,2000.25
1153,41211,8.40976055,-3.75117744,1,,Hya,,5.61,2000.25
1154,41312,8.42895729,-66.13652042,,β,Vol,,3.77,2000.25
1155,41319,8.43055377,17.0466377,25,,Cnc,,6.11,2000.25
1156,41375,8.44089683,-3.98729976,2,,Hya,,5.6,2000.25
1157,41377,8.44103554,27.89386239,22,φ¹,Cnc,,5.58,2000.25
1158,41389,8.44439398,24.53436429,24,,Cnc,,6.51,2000.25
1159,41400,8.44554162,12.65486252,27,,Cnc,,5.56,2000.25
1160,41404,8.4464099,26.9354857,23,φ²,Cnc,,6.3,2000.25
1161,41574,8.4768901,24.14505062,28,,Cnc,,6.05,2000.25
1162,41578,8.47704103,14.21085416,29,,Cnc,,5.94,2000.25
1163,41704,8.50445282,60.7184311,1,ο,UMa,,3.35,2000.25
1164,41816,8.52515867,24.08121618,30,υ¹,Cnc,,5.71,2000.25
1165,41822,8.52660191,18.09455771,31,θ,Cnc,,5.33,2000.25
1166,41904,8.54440768,10.06602306,34,,Cnc,,6.48,2000.25
1167,41909,8.54514576,20.44127049,33,ς,Cnc,,5.33,2000.25
1168,41940,8.55004017,24.08490572,32,υ²,Cnc,,6.35,2000.25
1169,41975,8.55606545,36.43642315,32,,Lyn,,6.2,2000.25
1170,42080,8.57671869,65.14527349,2,,UMa,,5.47,2000.25
1171,42090,8.57886209,36.41971903,33,,Lyn,,5.76,2000.25
1172,42133,8.58874097,19.59009383,35,,Cnc,,6.55,2000.25
1173,42146,8.5911698,-7.98233083,3,,Hya,,5.72,2000.25
1174,42265,8.61827397,9.65559645,36,,Cnc,,5.92,2000.25
1175,42313,8.62761315,5.70379868,4,δ,Hya,,4.14,2000.25
1176,42334,8.63115789,-26.25497008,,ς,Pyx,,5.24,2000.25
1177,42353,8.6347761,9.57463555,37,,Cnc,,6.54,2000.25
1178,42402,8.64595799,3.34147477,5,σ,Hya,,4.45,2000.25
